Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
male,0,1,1,52,1,no,0,0,0,two year,mailed check,25.75,1345.85,0
female,0,0,0,19,1,dsl,0,0,1,one year,electronic check,58.2,1045.25,0
female,0,0,0,36,1,dsl,1,1,1,one year,bank transfer (automatic),85.85,3003.55,0
male,1,1,0,7,1,fiber optic,0,0,0,month-to-month,mailed check,70.1,467.55,1
male,0,1,1,72,1,fiber optic,1,1,0,one year,credit card (automatic),104.9,7537.5,0
male,0,1,1,67,1,fiber optic,1,0,1,one year,electronic check,111.3,7482.1,1
male,1,0,0,34,1,fiber optic,0,0,1,one year,electronic check,99.85,3343.15,0
male,1,1,0,57,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),95.25,5427.05,1
female,0,1,0,7,1,fiber optic,0,0,1,month-to-month,electronic check,86.25,587.1,1
female,1,1,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,100.8,100.8,1
male,0,1,0,8,1,no,0,0,0,month-to-month,bank transfer (automatic),19.55,161.15,0
female,0,0,0,69,1,fiber optic,0,1,1,two year,electronic check,104.0,7028.5,0
female,0,1,0,50,1,fiber optic,1,0,1,one year,mailed check,104.4,5232.9,0
male,0,0,0,10,1,no,0,0,0,one year,mailed check,19.5,225.85,0
female,0,1,1,12,1,no,0,0,0,two year,credit card (automatic),25.25,274.7,0
female,0,0,0,14,1,fiber optic,0,0,0,month-to-month,electronic check,86.3,1180.95,1
female,0,1,0,70,0,dsl,1,1,0,two year,bank transfer (automatic),49.85,3370.2,0
female,1,0,0,64,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),108.95,7111.3,0
female,0,1,1,66,1,dsl,1,1,1,two year,credit card (automatic),89.9,5958.85,0
female,0,1,1,71,1,dsl,1,1,1,two year,credit card (automatic),82.0,5999.85,0
male,1,0,0,20,1,fiber optic,0,0,1,month-to-month,electronic check,89.95,1648.45,0
male,0,1,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),79.35,5753.25,0
female,0,1,1,71,1,dsl,1,1,0,two year,credit card (automatic),64.05,4492.9,0
male,0,1,1,38,1,fiber optic,0,0,1,month-to-month,credit card (automatic),101.15,3956.7,0
female,0,0,0,28,1,fiber optic,0,0,0,month-to-month,electronic check,89.95,2625.55,1
male,1,1,0,17,1,fiber optic,0,0,0,month-to-month,electronic check,76.45,1233.4,1
male,0,0,0,33,0,dsl,0,0,1,one year,electronic check,39.1,1309.0,0
female,0,1,1,23,0,dsl,1,1,0,two year,mailed check,34.6,813.45,0
male,0,1,1,58,1,no,0,0,0,one year,electronic check,19.55,1108.8,0
female,1,1,0,70,1,fiber optic,0,1,1,two year,bank transfer (automatic),104.45,7349.35,0
male,0,1,0,4,1,fiber optic,0,0,0,month-to-month,electronic check,70.5,294.2,0
male,0,1,1,45,1,no,0,0,0,two year,mailed check,20.35,929.2,0
male,0,0,0,10,1,fiber optic,0,0,0,month-to-month,electronic check,70.0,740.0,1
male,0,1,1,36,1,no,0,0,0,two year,credit card (automatic),19.45,754.5,0
male,0,0,0,54,1,dsl,1,1,1,month-to-month,mailed check,69.9,3883.3,0
male,0,1,1,23,1,dsl,0,1,0,two year,mailed check,59.7,1414.2,0
female,0,1,1,41,1,dsl,1,0,1,one year,credit card (automatic),78.35,3211.2,0
male,1,0,0,5,1,fiber optic,0,0,0,month-to-month,mailed check,71.45,371.6,0
male,0,1,1,27,0,dsl,0,0,0,one year,credit card (automatic),45.85,1246.4,0
female,0,0,0,1,1,fiber optic,0,1,1,month-to-month,electronic check,95.85,95.85,0
female,0,1,1,67,0,dsl,1,1,0,two year,credit card (automatic),35.7,2545.7,0
female,1,1,1,72,1,dsl,1,1,1,two year,credit card (automatic),89.55,6448.85,0
female,0,1,1,56,1,no,0,0,0,two year,credit card (automatic),24.95,1468.9,0
male,0,1,1,44,1,no,0,0,0,one year,electronic check,24.85,1013.6,0
female,1,1,0,66,1,fiber optic,0,0,1,month-to-month,electronic check,100.8,6690.75,0
female,0,0,0,34,1,dsl,1,1,0,one year,mailed check,64.4,2088.75,1
female,0,1,0,69,1,fiber optic,0,1,1,two year,bank transfer (automatic),105.35,7240.65,0
female,0,1,1,1,1,fiber optic,1,0,1,month-to-month,electronic check,102.45,102.45,1
female,0,0,0,40,1,no,0,0,0,two year,credit card (automatic),19.65,830.25,0
male,0,1,1,30,1,dsl,1,0,0,month-to-month,bank transfer (automatic),54.45,1588.7,0
female,0,0,0,11,1,dsl,0,1,1,month-to-month,mailed check,70.5,829.3,0
female,0,0,0,15,1,no,0,0,0,one year,credit card (automatic),20.1,302.45,0
male,0,0,0,11,1,dsl,0,0,1,month-to-month,electronic check,69.35,712.25,0
female,0,1,1,64,1,no,0,0,0,one year,bank transfer (automatic),19.8,1336.65,0
male,1,1,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),74.4,5360.75,0
male,1,1,0,72,1,fiber optic,1,1,0,two year,bank transfer (automatic),93.05,6735.05,0
female,0,0,1,1,1,dsl,1,0,0,month-to-month,mailed check,51.2,51.2,0
female,0,0,1,15,1,dsl,1,1,0,one year,credit card (automatic),65.6,1010.0,0
female,0,0,0,60,1,dsl,0,1,1,one year,credit card (automatic),80.55,4847.05,0
male,0,0,0,56,1,dsl,1,0,0,one year,mailed check,52.7,3019.7,0
female,0,0,0,8,1,no,0,0,0,two year,mailed check,20.85,161.65,0
female,0,0,0,3,1,fiber optic,0,1,0,month-to-month,credit card (automatic),80.1,217.55,1
female,0,1,0,49,1,dsl,0,0,0,month-to-month,credit card (automatic),52.15,2583.75,0
female,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,80.2,146.05,1
female,0,0,0,6,1,fiber optic,1,1,0,month-to-month,bank transfer (automatic),98.15,567.45,1
male,0,0,0,70,1,fiber optic,1,1,1,two year,bank transfer (automatic),114.95,7711.25,0
male,0,0,0,12,1,fiber optic,0,1,1,month-to-month,mailed check,112.95,1384.75,1
male,1,1,0,52,1,fiber optic,1,1,1,one year,bank transfer (automatic),104.45,5481.25,0
female,0,1,0,72,1,fiber optic,1,1,1,two year,credit card (automatic),113.65,8124.2,0
female,0,0,0,40,1,no,0,0,0,two year,bank transfer (automatic),20.6,827.3,0
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,mailed check,70.9,70.9,1
female,1,0,0,3,1,fiber optic,0,0,1,month-to-month,electronic check,86.85,220.95,1
female,1,0,0,40,1,fiber optic,0,0,1,month-to-month,electronic check,91.55,3673.6,0
male,0,0,1,1,1,dsl,0,0,0,month-to-month,electronic check,49.85,49.85,0
male,0,1,0,30,1,no,0,0,0,one year,credit card (automatic),19.8,576.65,0
male,0,1,1,23,1,fiber optic,1,1,1,month-to-month,electronic check,99.85,2331.3,1
male,0,1,1,1,1,fiber optic,0,0,0,month-to-month,electronic check,74.5,74.5,1
female,1,1,0,44,1,fiber optic,0,1,1,month-to-month,electronic check,104.15,4495.65,0
male,0,0,0,65,1,fiber optic,0,1,1,month-to-month,electronic check,109.15,6941.2,1
female,1,0,0,7,1,dsl,1,0,0,month-to-month,electronic check,48.2,340.35,0
male,1,0,0,72,1,no,0,0,0,two year,credit card (automatic),25.1,1789.9,0
female,1,0,0,8,1,fiber optic,0,1,1,month-to-month,credit card (automatic),100.15,908.55,0
female,0,0,0,16,1,dsl,0,0,0,month-to-month,credit card (automatic),65.2,1043.35,1
male,1,1,1,66,1,fiber optic,0,0,1,month-to-month,credit card (automatic),99.5,6822.15,1
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,mailed check,71.55,71.55,1
male,0,0,1,3,1,dsl,1,0,0,month-to-month,mailed check,55.9,157.55,0
male,0,1,0,53,1,fiber optic,1,0,0,month-to-month,electronic check,93.9,5029.2,1
male,1,1,0,8,1,dsl,0,1,0,month-to-month,credit card (automatic),64.4,581.7,0
male,1,1,0,69,1,fiber optic,0,1,1,two year,bank transfer (automatic),108.4,7318.2,1
female,0,0,0,5,1,fiber optic,0,0,1,month-to-month,mailed check,85.3,420.45,0
female,0,1,1,72,1,fiber optic,1,1,1,two year,mailed check,107.45,7576.7,0
female,0,1,0,13,0,dsl,0,0,1,month-to-month,bank transfer (automatic),48.75,633.4,1
female,0,0,0,4,1,fiber optic,0,0,1,month-to-month,electronic check,85.65,321.65,1
female,0,1,1,54,1,dsl,1,1,1,two year,credit card (automatic),91.3,4965.0,0
male,0,1,0,72,1,dsl,0,1,1,two year,bank transfer (automatic),85.95,6151.9,0
male,0,0,0,12,1,fiber optic,0,0,1,month-to-month,electronic check,106.7,1253.9,1
male,0,0,0,1,0,dsl,0,0,0,month-to-month,electronic check,25.15,25.15,1
male,1,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,45.2,45.2,0
female,0,1,0,54,1,fiber optic,0,1,1,one year,electronic check,110.35,5893.15,1
male,0,1,1,69,1,fiber optic,0,0,0,two year,credit card (automatic),79.2,5420.65,0
female,0,0,0,48,1,dsl,1,0,0,two year,credit card (automatic),55.5,2627.35,0
female,0,1,1,48,1,fiber optic,1,0,1,one year,credit card (automatic),103.25,5037.55,1
female,0,1,0,8,1,fiber optic,0,1,0,month-to-month,electronic check,90.25,743.75,0
male,0,1,1,71,1,dsl,1,1,1,two year,mailed check,91.25,6589.6,0
male,0,0,0,2,1,dsl,1,0,0,month-to-month,electronic check,47.8,92.45,1
male,0,1,0,67,1,fiber optic,1,0,1,one year,credit card (automatic),100.9,6733.15,0
male,0,1,1,34,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.7,3410.0,0
female,0,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,69.85,199.85,0
female,0,1,1,9,1,dsl,0,1,1,one year,mailed check,65.6,593.3,0
male,0,1,1,71,1,fiber optic,1,0,1,one year,bank transfer (automatic),104.65,7288.4,0
male,0,0,0,57,1,fiber optic,0,1,1,two year,credit card (automatic),90.45,5229.8,0
male,0,0,0,72,0,dsl,1,1,1,two year,bank transfer (automatic),63.7,4464.8,0
female,1,1,1,48,1,fiber optic,1,1,1,month-to-month,electronic check,104.5,5068.05,0
male,0,0,0,18,1,no,0,0,0,one year,mailed check,20.1,401.85,0
male,0,1,1,43,1,fiber optic,0,1,1,one year,credit card (automatic),104.3,4451.85,0
female,0,1,1,72,1,dsl,1,1,1,two year,bank transfer (automatic),93.25,6688.95,0
male,0,1,1,35,1,dsl,0,1,1,one year,bank transfer (automatic),73.45,2661.1,0
male,0,0,0,4,1,no,0,0,0,month-to-month,mailed check,20.7,73.05,0
female,0,1,1,49,1,no,0,0,0,two year,mailed check,25.25,1211.65,0
female,0,1,1,71,1,fiber optic,1,0,1,two year,bank transfer (automatic),100.5,7030.65,0
male,0,1,1,11,1,fiber optic,0,0,1,month-to-month,electronic check,90.6,1020.2,0
male,0,1,1,63,1,dsl,1,1,1,two year,credit card (automatic),89.4,5597.65,0
female,1,0,0,65,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.45,6223.3,0
female,0,0,1,49,1,no,0,0,0,two year,credit card (automatic),20.45,1024.65,0
female,0,0,0,29,1,fiber optic,0,0,1,month-to-month,credit card (automatic),98.6,2933.2,1
female,1,1,0,15,1,fiber optic,0,1,0,month-to-month,electronic check,83.05,1258.3,1
female,0,1,1,4,1,no,0,0,0,month-to-month,electronic check,19.95,82.9,0
female,0,1,0,72,1,fiber optic,0,1,1,one year,credit card (automatic),109.15,7789.6,0
female,1,1,0,26,1,fiber optic,0,0,1,month-to-month,credit card (automatic),85.7,2067.0,0
female,1,1,0,35,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),102.05,3452.55,0
female,0,0,0,57,1,fiber optic,0,1,0,one year,electronic check,94.7,5468.95,0
male,0,1,1,28,1,dsl,0,0,0,month-to-month,electronic check,64.4,1802.15,0
female,0,1,0,25,1,no,0,0,0,one year,mailed check,26.8,733.55,0
female,0,1,0,47,1,dsl,1,0,1,one year,credit card (automatic),66.05,3021.45,0
female,0,1,1,57,1,dsl,1,1,0,month-to-month,bank transfer (automatic),65.2,3687.85,0
male,1,1,0,16,1,fiber optic,0,0,1,month-to-month,credit card (automatic),85.05,1391.15,0
male,0,0,0,5,1,dsl,1,0,0,month-to-month,mailed check,55.8,274.35,0
male,0,1,0,17,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.4,1214.05,1
female,1,0,0,56,1,fiber optic,0,0,1,one year,bank transfer (automatic),104.75,5510.65,1
male,0,1,1,72,1,no,0,0,0,two year,bank transfer (automatic),19.95,1322.85,0
female,1,0,0,21,1,fiber optic,0,0,1,month-to-month,electronic check,94.25,1973.75,1
female,0,1,1,48,0,dsl,1,0,0,one year,credit card (automatic),45.0,2196.3,0
female,0,1,0,68,1,fiber optic,1,1,1,two year,bank transfer (automatic),114.9,7843.55,0
female,0,0,0,30,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),106.4,3211.9,0
female,0,1,0,3,1,dsl,0,0,0,month-to-month,mailed check,46.1,130.15,0
female,1,0,0,14,0,dsl,1,1,0,two year,mailed check,39.7,692.35,0
female,0,0,1,4,1,no,0,0,0,month-to-month,bank transfer (automatic),20.05,85.5,0
female,0,1,1,71,1,fiber optic,0,0,0,two year,credit card (automatic),95.75,6849.4,0
male,0,1,1,8,1,no,0,0,0,one year,mailed check,24.4,203.95,0
male,0,1,1,61,0,dsl,1,0,0,month-to-month,bank transfer (automatic),33.6,2117.2,0
male,0,1,1,72,1,fiber optic,0,1,0,two year,bank transfer (automatic),90.45,6565.85,0
female,0,0,0,5,1,fiber optic,0,0,1,month-to-month,electronic check,84.0,424.75,0
female,0,0,0,49,1,dsl,1,1,0,two year,bank transfer (automatic),67.4,3306.85,0
male,0,0,0,8,1,no,0,0,0,month-to-month,bank transfer (automatic),19.7,168.9,0
male,0,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,80.35,253.8,0
male,0,1,1,9,1,no,0,0,0,two year,mailed check,19.6,197.4,0
male,0,1,1,67,1,dsl,1,0,0,two year,bank transfer (automatic),54.2,3838.2,0
male,0,0,0,46,1,dsl,0,0,0,month-to-month,credit card (automatic),45.2,2065.15,0
female,0,1,0,67,1,dsl,1,0,0,one year,mailed check,75.1,5064.45,0
female,0,1,0,55,1,no,0,0,0,one year,electronic check,19.7,1140.05,0
male,0,1,0,33,1,dsl,1,0,1,month-to-month,bank transfer (automatic),72.75,2447.45,0
male,0,1,1,62,1,no,0,0,0,two year,credit card (automatic),20.05,1263.9,0
female,0,0,1,1,1,dsl,0,0,0,month-to-month,mailed check,45.95,45.95,1
male,0,1,1,49,0,dsl,1,0,0,month-to-month,electronic check,39.2,1838.15,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,44.75,44.75,0
male,0,1,0,14,1,fiber optic,0,0,0,month-to-month,electronic check,82.65,1185.0,0
male,1,0,0,18,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),93.9,1743.9,0
female,1,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,70.15,70.15,1
female,0,0,0,1,1,fiber optic,0,0,1,month-to-month,credit card (automatic),85.55,85.55,1
female,0,1,0,72,1,fiber optic,1,1,1,two year,credit card (automatic),117.15,8529.5,0
male,0,0,0,64,1,fiber optic,1,1,0,two year,credit card (automatic),99.25,6549.45,0
male,0,1,0,69,1,fiber optic,1,1,1,two year,bank transfer (automatic),112.55,7806.5,0
female,0,0,0,1,1,no,0,0,0,month-to-month,electronic check,25.7,25.7,0
male,0,1,1,71,1,dsl,1,1,1,two year,credit card (automatic),90.3,6287.3,0
female,0,1,1,66,1,dsl,0,1,0,one year,credit card (automatic),49.4,3251.85,0
male,0,0,0,2,1,no,0,0,0,month-to-month,mailed check,19.4,50.6,0
female,1,1,0,71,1,fiber optic,1,1,1,two year,bank transfer (automatic),109.7,7904.25,0
male,0,0,0,11,1,dsl,0,0,1,one year,electronic check,61.25,729.95,0
male,0,0,1,47,1,dsl,1,0,0,month-to-month,electronic check,55.3,2654.05,0
female,0,1,0,35,1,fiber optic,0,0,0,month-to-month,electronic check,70.3,2416.55,1
male,1,1,0,32,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),106.35,3520.75,1
male,0,1,1,60,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),103.75,5969.95,0
male,0,0,0,11,1,no,0,0,0,one year,mailed check,19.5,226.8,0
female,0,0,0,29,0,dsl,1,1,0,one year,credit card (automatic),39.5,1082.75,0
male,0,1,1,21,0,dsl,0,0,0,month-to-month,electronic check,26.05,565.75,0
male,1,1,0,48,1,fiber optic,0,0,0,month-to-month,credit card (automatic),91.05,4370.75,0
female,0,0,1,3,0,dsl,0,0,0,month-to-month,mailed check,29.65,90.05,0
female,0,1,1,43,1,dsl,0,0,0,month-to-month,mailed check,50.2,2169.4,0
male,0,0,0,5,1,fiber optic,0,0,1,month-to-month,electronic check,105.3,550.6,0
female,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,55.45,55.45,0
male,0,1,1,71,1,dsl,1,1,1,one year,electronic check,85.45,6300.85,0
female,0,1,1,8,1,no,0,0,0,one year,electronic check,19.8,160.05,0
male,0,0,0,8,1,dsl,0,0,1,month-to-month,electronic check,59.25,436.6,0
male,0,0,0,20,1,fiber optic,0,0,1,month-to-month,credit card (automatic),90.7,1781.35,0
female,0,1,1,33,1,fiber optic,1,0,1,one year,mailed check,103.7,3467.0,1
male,0,0,0,71,1,fiber optic,0,0,0,one year,credit card (automatic),79.05,5552.5,0
female,1,1,0,31,1,fiber optic,0,0,1,one year,electronic check,90.7,2835.5,0
female,1,1,0,38,1,fiber optic,1,0,0,one year,credit card (automatic),95.0,3591.25,0
male,0,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,88.35,88.35,1
female,0,1,1,2,0,dsl,0,0,0,month-to-month,mailed check,30.25,63.75,0
female,0,1,0,12,0,dsl,0,0,1,month-to-month,bank transfer (automatic),49.85,617.15,0
female,0,0,1,9,1,fiber optic,1,1,0,month-to-month,bank transfer (automatic),93.0,870.25,0
male,1,0,1,11,1,dsl,0,1,0,month-to-month,electronic check,54.55,601.25,0
male,0,0,1,6,1,no,0,0,0,month-to-month,mailed check,19.7,111.65,0
female,0,1,0,71,1,dsl,1,1,1,one year,bank transfer (automatic),84.8,6046.1,0
female,0,1,1,42,1,fiber optic,1,0,1,one year,credit card (automatic),94.45,3923.8,0
female,0,1,1,8,1,fiber optic,0,0,1,month-to-month,electronic check,94.2,777.3,1
female,0,0,0,5,1,fiber optic,0,0,1,month-to-month,electronic check,96.25,512.45,1
female,0,1,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,70.7,141.45,1
female,0,1,1,45,1,no,0,0,0,two year,mailed check,20.85,892.15,0
male,0,1,1,28,0,dsl,0,1,1,one year,credit card (automatic),60.0,1682.05,0
female,0,1,0,43,1,fiber optic,0,0,0,month-to-month,electronic check,80.45,3398.9,0
male,0,0,1,60,1,dsl,1,1,1,two year,electronic check,84.95,4984.85,0
female,0,1,0,42,0,dsl,0,1,0,one year,mailed check,33.55,1445.3,1
male,0,1,1,7,0,dsl,1,1,0,two year,credit card (automatic),49.65,305.55,0
female,0,1,0,25,1,no,0,0,0,one year,bank transfer (automatic),20.2,507.9,0
female,1,1,1,40,1,fiber optic,0,0,1,month-to-month,credit card (automatic),94.55,3640.45,1
male,0,0,0,27,1,fiber optic,0,0,1,one year,bank transfer (automatic),100.5,2673.45,0
male,0,0,0,10,0,dsl,0,1,0,month-to-month,electronic check,35.75,389.8,0
female,1,0,0,27,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),86.45,2401.05,0
female,0,0,0,11,1,dsl,0,1,0,one year,bank transfer (automatic),53.8,651.55,0
male,0,1,1,4,0,dsl,1,0,1,month-to-month,credit card (automatic),38.55,156.1,0
male,0,0,0,68,0,dsl,0,0,0,month-to-month,bank transfer (automatic),39.9,2796.35,0
male,1,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,70.05,70.05,0
female,0,0,0,18,1,no,0,0,0,one year,mailed check,20.1,407.05,0
female,0,0,0,57,1,fiber optic,1,0,1,two year,bank transfer (automatic),112.95,6465.0,1
male,0,0,0,26,1,no,0,0,0,month-to-month,electronic check,20.3,511.25,0
female,0,1,0,17,0,dsl,0,0,0,month-to-month,credit card (automatic),35.65,646.05,0
male,0,0,0,1,0,dsl,0,0,0,month-to-month,electronic check,35.9,35.9,1
male,0,0,1,38,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.25,3777.15,1
male,1,1,0,59,1,fiber optic,1,0,0,one year,credit card (automatic),82.95,4903.15,0
male,0,0,0,30,1,dsl,1,0,0,two year,mailed check,55.65,1653.85,0
male,1,0,0,2,0,dsl,0,0,0,month-to-month,mailed check,24.45,47.5,1
female,1,1,0,50,1,no,0,0,0,one year,electronic check,25.2,1306.3,0
male,0,0,0,9,0,dsl,1,1,0,one year,mailed check,50.8,463.6,0
female,0,1,1,3,1,no,0,0,0,month-to-month,mailed check,19.65,60.65,0
female,0,0,1,14,1,dsl,0,0,1,month-to-month,credit card (automatic),59.8,824.85,0
female,1,0,0,31,1,fiber optic,1,0,0,month-to-month,credit card (automatic),73.55,2094.65,0
female,0,0,0,7,1,dsl,1,0,0,month-to-month,electronic check,61.4,438.9,0
female,0,0,0,8,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),103.35,847.3,1
male,0,1,1,17,1,no,0,0,0,one year,bank transfer (automatic),19.9,329.75,0
male,0,1,1,32,1,no,0,0,0,month-to-month,credit card (automatic),19.45,674.55,0
female,1,0,0,2,1,fiber optic,0,0,1,month-to-month,mailed check,81.5,162.55,0
male,1,0,0,7,1,fiber optic,0,0,1,month-to-month,electronic check,84.8,546.95,1
female,0,1,1,72,1,fiber optic,1,0,1,two year,credit card (automatic),109.55,7887.25,0
female,1,0,0,31,1,fiber optic,0,0,1,month-to-month,electronic check,99.95,3186.65,1
female,0,1,1,27,1,fiber optic,1,0,0,month-to-month,mailed check,74.4,1972.35,0
female,0,0,0,18,1,fiber optic,0,0,1,month-to-month,credit card (automatic),90.0,1527.35,1
male,0,0,0,7,1,fiber optic,0,0,0,month-to-month,electronic check,74.9,490.55,0
female,1,0,0,14,1,fiber optic,0,0,1,month-to-month,electronic check,104.85,1531.4,1
male,0,1,1,11,1,dsl,0,0,1,month-to-month,bank transfer (automatic),59.65,683.25,0
female,0,1,1,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),110.45,8058.85,0
male,0,1,1,28,1,fiber optic,1,0,1,one year,electronic check,106.1,2847.4,1
male,1,0,0,15,1,fiber optic,0,0,0,month-to-month,credit card (automatic),74.2,1133.9,1
female,1,0,0,4,1,fiber optic,0,0,0,month-to-month,electronic check,74.45,294.45,0
female,0,0,0,71,1,no,0,0,0,two year,electronic check,24.55,1719.15,0
female,0,0,0,5,1,fiber optic,0,1,0,month-to-month,electronic check,89.35,461.7,1
male,0,1,1,47,1,no,0,0,0,two year,mailed check,24.55,1160.45,0
male,1,1,0,57,1,fiber optic,0,0,1,one year,electronic check,90.65,5199.8,0
male,1,1,0,50,1,fiber optic,1,0,1,two year,credit card (automatic),105.05,5163.3,0
male,0,0,0,8,1,no,0,0,0,month-to-month,credit card (automatic),20.45,162.3,0
female,0,1,1,48,1,no,0,0,0,two year,mailed check,19.55,883.35,0
female,0,0,0,70,1,no,0,0,0,one year,bank transfer (automatic),19.7,1341.5,0
male,0,0,1,1,1,dsl,1,1,0,month-to-month,bank transfer (automatic),70.45,70.45,0
male,0,1,0,8,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),85.65,659.45,0
female,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,77.15,77.15,1
male,0,0,0,1,0,dsl,0,0,0,month-to-month,bank transfer (automatic),35.25,35.25,1
male,0,1,1,60,1,no,0,0,0,two year,mailed check,20.55,1205.05,0
male,0,1,1,49,1,fiber optic,0,1,1,one year,electronic check,97.95,4917.9,0
male,0,1,0,4,0,dsl,0,0,1,month-to-month,electronic check,48.55,201.0,1
female,0,0,0,29,1,no,0,0,0,one year,mailed check,20.0,599.3,0
female,0,1,0,67,1,no,0,0,0,two year,credit card (automatic),25.25,1733.15,0
female,0,1,0,53,1,fiber optic,0,0,1,month-to-month,credit card (automatic),98.4,5149.5,1
male,0,1,0,67,1,dsl,1,1,0,two year,credit card (automatic),70.9,4677.1,0
